,Text,Translated
3195,해찬이부터 격리해야 되는거 아니냐 ㅋㅋ,You do not have to isolate from harmony.
3196,"히익..8번째 확진자 군산거주
원광대병원 격리","Hiki ... 8th confirmed Gunsan residence
Wonkwang University Hospital Isolation"
3197,@hakun1919 해골이부터 격리를 해야 할듯 하네요 ㅋ,@ hakun1919 I think I should do it from the skeleton.
3198,"국민들은 폐렴과 민생고에 신경쓰는데
문재인은 추미애와
진영하고 검참까데며
공수처의미나 얘기하고 있으니
차라리 아산가서
벌벌떠는 격리자와
악수나 하지 
어휴 어찌하리","The people are concerned about pneumonia and civil life.
Moon Jae-in
I have been told
I'm talking about the meaning of the air.
I'd rather go to Asan
Bee
I do not shake hands.
Oh, how are you?"
3199,"7명의 우한신종코로나바이러스 환자들 중 6명이 중국을 특히 우한을 다녀왔다함.
상화이 이런데 특별한준비없이 우한교민들을 대려와서 진천에 격리한단다 그 것도 주택지연 한가운데에.
이 정부는 진정 무슨일을 하는지 아는 것인지 의심스럽군.","Six of the seven Wuhan News and Virus patients have been to China, especially Wuhan in China.
It is the same as the gods of the homepage, and the jincheon is just to be in the middle of the housing delay.
This government is doubt that I know what to do."
3200,"KCDC update as of Jan 31: 7 confirmed cases in Korea 

국내 발생현황

신종코로나바이러스감염증 국내 발생 현황(1.31일 09시 기준)

(확진환자) 7명, (조사대상유증상자) 298명(격리해제 240명, 검사중 58명) https://t.co/yVqHOTpV3o","KCDC Update AS of Jan 31: 7 Confirmed Cases in Korea

Domestic occurrence

H1N1 Corona Viral Recycles Domestic (Based on 1.31 days 09)

(Patients with a patient), 298 (2 reviews for investigating) (240 injections, 58 during the examination) https://t.co/yvqhotpv3o"
3201,"아산,
진천 중국교민 격리수용에 반대했던 주민들이 반대를 철회했다니,
정말 다행입니다!

사실,
선량한 주민들의 반대시위는,
기레기놈들의 여론조작 공포조성과,
질나쁜 야당의 주민선동 탓이라고 생각합니다!

국가적인 위기앞에서도 사태 수습을 위한 협력보다는 정쟁에 혈안인 야당이 어디냐?","Asan,
The residents who opposed Jincheon China,
I am really glad!

actually,
The opposite protest of dose residents,
Greg of guys' public opinion work,
I think it is called the residents' welcome to the quality opposition party!

Where is the opposition party to the national crisis in front of the national crisis,"
3202,37.3도일경우격리조치하세요,"If you are 37.3,"
3203,"신종코로나바이러스 자국민 격리시설. 일본 자택, 미국 군격납고, 호주 섬, 한국 공무원 연수시설","H1N1 Corona Virus Kookmin Isolated Facilities. Japan Home, US Artists, Australia Islands, Korean Public Service Training Facilities"
3204,"아산, 진천, 격리수용 반대, 철회했다니,
다행입니다!

당초,
모정당에서 선량한 주민들을 선동해서 반대시위를 했다고 들었습니다.

마지못한 수용이 아니라,
건국이념인,
홍익인간의 이념의 발로이길 기대합니다!

다시는 민심을 왜곡하는 못된 선동에는 휘둘리는 일이 없기를 빕니다!
고맙습니다!","Asan, Jincheon, Iron, Iron, withdrawn,
Fortunately, the!

Original,
I heard that I have been protruding by dedicating the dose in the party.

Not an acceptable acceptance,
Founding philosophy,
I look forward to the foot of Hongik Human ideology!

I hope that there is nothing to be wounded in the unable to distort the unconclence again!
thank you!"
3205,서울시 교육청 교육연수원은 지금쯤 신규교사 연수 준비하고 있을 겁니다 그리고 수용 인원이 충분하지 않은 상황이고 무엇보다 매일 연수원 출입 인원이 꽤 많아요 격리 조치에 적당한 장소가 아니에요,"The Seoul Metropolitan Office of Education, the Education Training Institute, is now preparing for a new teacher training, and it is not enough for accommodation), and above all, it is not a place for a lot of admission to the insulation measures."
3206,"우한 교민 격리시설 반대 아산, 진천 시위현장.jpg

#니가왜거기서나와 https://t.co/52kR6vwjwz","Opposite of the Wuhan,

# Why are you going to go, Https://t.co/52KR6VWJWZ"
3207,"[속보] 외교부 ""우한 교민 367명 실은 전세기, 김포공항 착륙"" | 다음 뉴스 https://t.co/CowHax6ZeD

편히 쉬면서
아무일없이 격리가 해제되길 바랍니다.","[Breaking News] Foreign Ministry ""Wuhan, 367, Next News https://t.co/CowHax6med

With
I hope that isolation will be released without anywhere."
3208,@ShinnSamuel @combine518 입쓰레기 이 땅에서 영원히  격리시킵시다 ㆍ,"@Shinnsamuel @ combine518 Meeting in the grilling forever in the land,"
3209,"YTN아!

지금,
아산,
진천에서 가짜뉴스로 격리수용 반대시위중인데도,

천안이 민주당지역구라서 자유당지역구로 바뀐양 재탕보도냐?

당초 천안도 검토하다가 귀국 인원이 많아서 수용인원 때문에 두곳에 분산수용키로 했다는거 알고도 자극적 보도라니?

니놈들 기레기 맞지?","YTN Ah!

now,
Asan,
Even though it is protested in the contrary,

Is the Cheonan, and is the dismissal of the liberty,

I was a stimulating report that I have been studying the Cheonan, and I have a lot of returning to the number of people because of the acceptance person because of the acceptance person.

You're right?"
3210,"우한서 돌아온 자국민..일본은 자택, 미국은 격납고, 호주는 섬 | 다음 뉴스 https://t.co/kVhlu8Zyl8
해외에선 한국처럼 격리 시설에 대한 반발 없어

반대 하시는분들 눈치껏 합시다","Wuhan I came back. Next News https://t.co/kvhlu8Zyl8
In overseas, there is no repulsion for isolation facilities like Korea.

Let's notice the opposite people."
3211,지만원은 징역을 살고 나오면 또 허튼소리 계속 할 것이다. 영원히 격리시키는 방법을 강구해야 할 것 같다. https://t.co/qai9X51zpY,"However, if you live in a prison, you will continue to sound again. It seems to be a way to do a way to isolate forever. https://t.co/QAI9X51ZPY"
3212,아산 저 집회나간 사람들은 그런데 가지말고 자가격리하면 되겠네 그렇게 걱정한다면서 사람들 모아 집회하고 그러는게 더 위험해보여,"As the rally, I will do it, but I will pray for it, but I am worried about it."
3213,"400석 '보잉747' 1대 투입, 우한교민 1차로 350명 이송(종합) | 다음 뉴스 https://t.co/f7ODMHMlCz
[우한폐렴]""중국 당국 통보받는대로 이송 개시""
""격리수용 이송 교민 700여명 중 확진자나 유증상자 없어""","400 seats 'Boeing 747' 1 Input, Wuhan, Wuhan, 350, 350 (Comprehensive) | Next News https://t.co/F7ODMHMLCZ
[Wuhan Pneumonia] ""Receiving transfer as""
""I do not have a confirmation,"
3214,"정부 공식 발표가 나오기 전에 정부방침이
알려져 지역 갈등만 키웠다.
우한 폐렴 격리 시설 장소 선정에 대한
합리적인 기준 제시가 미흡했고,
사전에 지역민 설득 과정도 부족했으며,
기본적인 보안상태도 허술하여 정부의
주먹구구식 행정은 비판 받을만 하다","Before the official announcement of the official announcement,
I was known to know only the local conflict.
Wuhan Pneumonia Integration Facility
Reasonable standard presentation was insufficient,
In advance, local persuasion process was lacking,
Basically, the security status is also
Pushing administration is criticized"
3215,"신종 코로나바이러스 감염증 관련 

어제 4시경 업데이트한 상황과 변동없습니다. 우리 시 확진환자는 없습니다. 의사환자와 조정대상 유증상자는 4명이었으나 모두 격리해제됐습니다. 자가격리와 능동감사 대상자 10명은 1일 2회 모니터링하고 있습니다.","New corona virus infection related

Yesterday, it is not possible to update 4 o'clock. There is no patient in our city. Doctors were 4 patients and 4 patients, but all were isolated. Ten people who are attributed to the price and an active auditor are monitored twice a day."
3216,"민주당아!

당신들이 그런 상투적 워딩 안해도,
정부에서,
격리 건물이나 지역은,
신종코로나 병원균 한마리도 못살게 청정지역으로 만들거다! https://t.co/bwFPy9CbZE","Democratic!

You do not have such a mourning word,
In the government,
Isolation building or region,
H1N1 Corona pathogens have been made to a clean area. https://t.co/BWFPY9CBze"
3217,격리지 수용 반대하는거 진짜 역겹다. 끝까지 이기주의에 배려 모르는 자랑스런 대한민국,I am really disgusting against the receptacle of isolation. Proud Korea who is not careful to selfishness to the end
3218,"진천서 옷 찢긴 복지부 차관...우한 전세기 교민 격리수용 반발 (출처 : 이데일리 | 네이버 뉴스) https://t.co/ziAKYTUrou
코로나 바이러스도 이번 총선에 영향을 줄려나","Jincheon Surface Clothes Torn Welfare Divide ... Wuhan Charter Conductor Reperment (Source: Idaily | Naver News) https://t.co/ziakyturou
Corona Virus also affects the general election."
3219,"아산,
진천,
주민들은 격리수용시설로 모셔가면,
아산,
진천은 얼마나 청정지역이 되겠는가?

아산,
진천이 반대하면 광주인근으로 오시라!

그지역 정치인들이 선동했을지도 모른다는 의심이 든다!
아니면 아니라고 해보라!","Asan,
Jincheon,
If the residents are brought to quarantine acceptance facilities,
Asan,
How long will Jincheon become a clean area?

Asan,
If Jincheon opposes, it is near Guangzhou!

It is doubt that the great politicians may have been stuck!
Or do not you say it is not."
3220,"경대수 국회의원 ""우한 교민 진천 수용 반대"" | 다음 뉴스 https://t.co/kacjedTkAx

민주당과 자한당 당사
의원회관에 격리 시키자.

자한당과
쓰레기 언론들이 
공포심 유발하는 주범이다.","President of the National Assembly ""Wuhan, Next News https://t.co/KACJEDTKAX

Democratic Party
Isolated on a chairman's hall.

Self
Garbage press
It is a common culprit to be fearful."
3221,"아산•진천 주민들이 우한 교민 격리수용에 반대하니까 그 지역 농축산물 물매운동을 하자는 주장도 나온다.
혐오가 증오를 부르는 악순환의 숙주는 불신이다.","Asan • Jincheon residents are opposed to Wuhan,
The host of a vicious cycle that calls the hatred hate is distrust."
3222,"우리는 왜 사람인가?
사람답게생각하고 판단하고행동하고
성찰하고반성하기 
때문이다.정부의 우한교민 수송계획은 최선의
계획일것 같다.
미국일본보다
더 안전하고 국민을배려한 결정이다. 진천군민의 심정은 이해하나
가장 인간적이고 안전한 격리치료되도록 협조해 주시면 너무 감사할겁니다.","Why are we?
I think and act
Review and reflect
Therefore, the government's Wuhan's transportation plan is the best
I think it's a plan.
More than United States
It is a decision that is more secure and the people. The feeling of Jincheon Bunmin is understanding
I would like to thank you for the most human and safe isolation to treat it."
3223,그 지역을 통채로 격리하고 타지역 이동 못하게 하여 2주간 안전하게 감시하면 되겠네요. https://t.co/h07kapNPCT,I can see it safely for two weeks by isolating the area with a collection of the area and can not move in the other area. https://t.co/H07KAPNPCT
3224,당장 어디에 격리수용하나? https://t.co/AOKq0rEUMs,Where do you isolate it right now? https://t.co/aokq0reums
3225,성남 공항에 격리시키면 좋겠다. https://t.co/qcDAJ7G5gO,I'd like to isolate it at Seongnam Airport. https://t.co/QCDAJ7G5GO
3226,진짜 우리도 미국처럼 군 기지에 격리시키면 되겠다..,You really can isolate it on the military base like the United States.
3227,@drkpc0904 아산을 격리하라!,@ drkpc0904 Isolate Asan!
3228,"리) 격리 조치 한다고 공항 게이트까지 따로 마련했는데, 보란듯이 기자들 앞에 서서 기자회견 하는 중국 우한에서 전세기 타고 귀국한 일본인...
#의미없었음","Lee) I was arranged separately from the airport gate, but I am looking forward to the Japanese Wuhan in China, and the Japanese who returned to the priest.
# No meaning"
3229,"우한 교민 아산 격리설'에 주민들 트랙터로 진입로 봉쇄 | 다음 뉴스 https://t.co/y4O4FGbQQK

공공기관 유치할때는
별짓다하여 유치해놓고
격리시설로 이용한다니 난리?
공공기관이 당신들 것인가요
격리는 주민들과 접촉하지 않게 하는것 입니다.
아무문제 없어요.
괜히 추운데 고생들 하지마세요.","Wuhan Tractor to Asan Inhibitory ' Next News https://t.co/Y4O4FGBQQQK

When attracting public institutions
I'm attracted by
I use it as an isolation facility?
Is the public institution you are?
Isolation is to do not touch the residents.
No problem.
Do not worry about it."
